2025-10-02 20:45:47,378 INFO    StreamThr :2711352 [internal.py:wandb_internal():86] W&B internal server running at pid: 2711352, started at: 2025-10-02 20:45:47.378542
2025-10-02 20:45:47,379 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: status
2025-10-02 20:45:47,380 INFO    WriterThread:2711352 [datastore.py:open_for_write():87] open: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/run-xfqrywyd.wandb
2025-10-02 20:45:47,381 DEBUG   SenderThread:2711352 [sender.py:send():379] send: header
2025-10-02 20:45:47,382 DEBUG   SenderThread:2711352 [sender.py:send():379] send: run
2025-10-02 20:45:48,188 INFO    SenderThread:2711352 [dir_watcher.py:__init__():211] watching files in: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files
2025-10-02 20:45:48,189 INFO    SenderThread:2711352 [sender.py:_start_run_threads():1124] run started: xfqrywyd with start time 1759409147.378305
2025-10-02 20:45:48,192 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: check_version
2025-10-02 20:45:48,192 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: check_version
2025-10-02 20:45:48,256 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: run_start
2025-10-02 20:45:48,268 DEBUG   HandlerThread:2711352 [system_info.py:__init__():26] System info init
2025-10-02 20:45:48,268 DEBUG   HandlerThread:2711352 [system_info.py:__init__():41] System info init done
2025-10-02 20:45:48,268 INFO    HandlerThread:2711352 [system_monitor.py:start():194] Starting system monitor
2025-10-02 20:45:48,268 INFO    SystemMonitor:2711352 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-10-02 20:45:48,269 INFO    HandlerThread:2711352 [system_monitor.py:probe():214] Collecting system info
2025-10-02 20:45:48,269 INFO    SystemMonitor:2711352 [interfaces.py:start():190] Started cpu monitoring
2025-10-02 20:45:48,269 INFO    SystemMonitor:2711352 [interfaces.py:start():190] Started disk monitoring
2025-10-02 20:45:48,270 INFO    SystemMonitor:2711352 [interfaces.py:start():190] Started gpu monitoring
2025-10-02 20:45:48,270 INFO    SystemMonitor:2711352 [interfaces.py:start():190] Started memory monitoring
2025-10-02 20:45:48,271 INFO    SystemMonitor:2711352 [interfaces.py:start():190] Started network monitoring
2025-10-02 20:45:48,279 DEBUG   HandlerThread:2711352 [system_info.py:probe():150] Probing system
2025-10-02 20:45:48,281 DEBUG   HandlerThread:2711352 [system_info.py:_probe_git():135] Probing git
2025-10-02 20:45:48,284 DEBUG   HandlerThread:2711352 [system_info.py:_probe_git():143] Probing git done
2025-10-02 20:45:48,284 DEBUG   HandlerThread:2711352 [system_info.py:probe():198] Probing system done
2025-10-02 20:45:48,284 DEBUG   HandlerThread:2711352 [system_monitor.py:probe():223] {'os': 'Linux-6.8.9-100.fc38.x86_64-x86_64-with-glibc2.37', 'python': '3.12.3', 'heartbeatAt': '2025-10-02T12:45:48.279881', 'startedAt': '2025-10-02T12:45:47.376321', 'docker': None, 'cuda': None, 'args': ('--model_checkpoint', './experiments/pneumothorax_16_norm_1000e_400p_no_pretrained_2025-10-02T19:46:15.234861.pt', '--data_dir', '/home/kai/mnt/VinDr_Subsets/pneumothorax_subsets/timm_format/16_bit_png_norm', '--batch_size', '32', '--num_channels', '3', '--greyscale', 'true', '--pretrained', 'true', '--run_name', 'pneumothorax_16_norm_1000e_400p_no_pretrained_val'), 'state': 'running', 'program': '/mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/validation_script.py', 'codePathLocal': 'validation_script.py', 'codePath': 'dicom_comparison/validation_script.py', 'git': {'remote': 'git@github.com:kaichenchai/Mini_VinDr_CXR_Dataset.git', 'commit': '6ad98e956edc47d6cded8d5ae7a7dc6f3c81b744'}, 'email': 'englishorc65@gmail.com', 'root': '/mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset', 'host': 'fedora', 'username': 'kai', 'executable': '/home/kai/.conda/envs/vindr/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 2307.0312083333333, 'min': 800.0, 'max': 4950.0}, 'cpu_freq_per_core': [{'current': 4417.946, 'min': 800.0, 'max': 5300.0}, {'current': 4418.628, 'min': 800.0, 'max': 5300.0}, {'current': 4399.829, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 5300.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 5300.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 4400.884, 'min': 800.0, 'max': 5400.0}, {'current': 800.0, 'min': 800.0, 'max': 5400.0}, {'current': 4500.0, 'min': 800.0, 'max': 5400.0}, {'current': 800.0, 'min': 800.0, 'max': 5400.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 800.0, 'min': 800.0, 'max': 5300.0}, {'current': 4190.54, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 4200.203, 'min': 800.0, 'max': 4200.0}, {'current': 4191.292, 'min': 800.0, 'max': 4200.0}, {'current': 800.0, 'min': 800.0, 'max': 4200.0}, {'current': 4151.35, 'min': 800.0, 'max': 4200.0}], 'disk': {'/': {'total': 929.92578125, 'used': 853.1111259460449}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.144962310791016}}
2025-10-02 20:45:48,284 INFO    HandlerThread:2711352 [system_monitor.py:probe():224] Finished collecting system info
2025-10-02 20:45:48,284 INFO    HandlerThread:2711352 [system_monitor.py:probe():227] Publishing system info
2025-10-02 20:45:48,284 DEBUG   HandlerThread:2711352 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2025-10-02 20:45:49,190 INFO    Thread-12 :2711352 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files/conda-environment.yaml
2025-10-02 20:45:49,402 DEBUG   HandlerThread:2711352 [system_info.py:_save_conda():222] Saving conda packages done
2025-10-02 20:45:49,402 INFO    HandlerThread:2711352 [system_monitor.py:probe():229] Finished publishing system info
2025-10-02 20:45:49,404 DEBUG   SenderThread:2711352 [sender.py:send():379] send: files
2025-10-02 20:45:49,404 INFO    SenderThread:2711352 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2025-10-02 20:45:49,424 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: python_packages
2025-10-02 20:45:49,424 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: python_packages
2025-10-02 20:45:49,424 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: stop_status
2025-10-02 20:45:49,424 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: stop_status
2025-10-02 20:45:49,425 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: internal_messages
2025-10-02 20:45:49,887 DEBUG   SenderThread:2711352 [sender.py:send():379] send: telemetry
2025-10-02 20:45:50,189 INFO    Thread-12 :2711352 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files/conda-environment.yaml
2025-10-02 20:45:50,189 INFO    Thread-12 :2711352 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files/requirements.txt
2025-10-02 20:45:50,189 INFO    Thread-12 :2711352 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files/wandb-metadata.json
2025-10-02 20:45:50,189 INFO    Thread-12 :2711352 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files/output.log
2025-10-02 20:45:50,484 INFO    wandb-upload_0:2711352 [upload_job.py:push():131] Uploaded file /tmp/tmp1alr3rghwandb/yutu49qu-wandb-metadata.json
2025-10-02 20:45:51,005 DEBUG   SenderThread:2711352 [sender.py:send():379] send: files
2025-10-02 20:45:51,005 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: partial_history
2025-10-02 20:45:51,005 INFO    SenderThread:2711352 [sender.py:_save_file():1390] saving file media/images/confusion_matrix_0_7b5103288bc2b0b03c67.png with policy now
2025-10-02 20:45:51,006 DEBUG   SenderThread:2711352 [sender.py:send():379] send: history
2025-10-02 20:45:51,006 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: summary_record
2025-10-02 20:45:51,006 INFO    SenderThread:2711352 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-10-02 20:45:51,008 DEBUG   SenderThread:2711352 [sender.py:send():379] send: telemetry
2025-10-02 20:45:51,008 DEBUG   SenderThread:2711352 [sender.py:send():379] send: exit
2025-10-02 20:45:51,008 INFO    SenderThread:2711352 [sender.py:send_exit():586] handling exit code: 0
2025-10-02 20:45:51,008 INFO    SenderThread:2711352 [sender.py:send_exit():588] handling runtime: 2
2025-10-02 20:45:51,008 INFO    SenderThread:2711352 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-10-02 20:45:51,008 INFO    SenderThread:2711352 [sender.py:send_exit():594] send defer
2025-10-02 20:45:51,008 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: defer
2025-10-02 20:45:51,008 INFO    HandlerThread:2711352 [handler.py:handle_request_defer():172] handle defer: 0
2025-10-02 20:45:51,008 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: defer
2025-10-02 20:45:51,008 INFO    SenderThread:2711352 [sender.py:send_request_defer():610] handle sender defer: 0
2025-10-02 20:45:51,008 INFO    SenderThread:2711352 [sender.py:transition_state():614] send defer: 1
2025-10-02 20:45:51,009 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: defer
2025-10-02 20:45:51,009 INFO    HandlerThread:2711352 [handler.py:handle_request_defer():172] handle defer: 1
2025-10-02 20:45:51,009 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: defer
2025-10-02 20:45:51,009 INFO    SenderThread:2711352 [sender.py:send_request_defer():610] handle sender defer: 1
2025-10-02 20:45:51,009 INFO    SenderThread:2711352 [sender.py:transition_state():614] send defer: 2
2025-10-02 20:45:51,009 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: defer
2025-10-02 20:45:51,010 INFO    HandlerThread:2711352 [handler.py:handle_request_defer():172] handle defer: 2
2025-10-02 20:45:51,010 INFO    HandlerThread:2711352 [system_monitor.py:finish():203] Stopping system monitor
2025-10-02 20:45:51,010 INFO    HandlerThread:2711352 [interfaces.py:finish():202] Joined cpu monitor
2025-10-02 20:45:51,010 INFO    HandlerThread:2711352 [interfaces.py:finish():202] Joined disk monitor
2025-10-02 20:45:51,010 DEBUG   SystemMonitor:2711352 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-10-02 20:45:51,010 DEBUG   SystemMonitor:2711352 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-10-02 20:45:51,010 DEBUG   SystemMonitor:2711352 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-10-02 20:45:51,031 INFO    HandlerThread:2711352 [interfaces.py:finish():202] Joined gpu monitor
2025-10-02 20:45:51,031 INFO    HandlerThread:2711352 [interfaces.py:finish():202] Joined memory monitor
2025-10-02 20:45:51,031 INFO    HandlerThread:2711352 [interfaces.py:finish():202] Joined network monitor
2025-10-02 20:45:51,031 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: defer
2025-10-02 20:45:51,031 INFO    SenderThread:2711352 [sender.py:send_request_defer():610] handle sender defer: 2
2025-10-02 20:45:51,031 INFO    SenderThread:2711352 [sender.py:transition_state():614] send defer: 3
2025-10-02 20:45:51,031 DEBUG   SenderThread:2711352 [sender.py:send():379] send: stats
2025-10-02 20:45:51,031 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: defer
2025-10-02 20:45:51,031 INFO    HandlerThread:2711352 [handler.py:handle_request_defer():172] handle defer: 3
2025-10-02 20:45:51,031 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: defer
2025-10-02 20:45:51,031 INFO    SenderThread:2711352 [sender.py:send_request_defer():610] handle sender defer: 3
2025-10-02 20:45:51,031 INFO    SenderThread:2711352 [sender.py:transition_state():614] send defer: 4
2025-10-02 20:45:51,031 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: defer
2025-10-02 20:45:51,031 INFO    HandlerThread:2711352 [handler.py:handle_request_defer():172] handle defer: 4
2025-10-02 20:45:51,031 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: defer
2025-10-02 20:45:51,031 INFO    SenderThread:2711352 [sender.py:send_request_defer():610] handle sender defer: 4
2025-10-02 20:45:51,031 INFO    SenderThread:2711352 [sender.py:transition_state():614] send defer: 5
2025-10-02 20:45:51,031 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: defer
2025-10-02 20:45:51,031 INFO    HandlerThread:2711352 [handler.py:handle_request_defer():172] handle defer: 5
2025-10-02 20:45:51,031 DEBUG   SenderThread:2711352 [sender.py:send():379] send: summary
2025-10-02 20:45:51,032 INFO    SenderThread:2711352 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2025-10-02 20:45:51,032 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: defer
2025-10-02 20:45:51,032 INFO    SenderThread:2711352 [sender.py:send_request_defer():610] handle sender defer: 5
2025-10-02 20:45:51,032 INFO    SenderThread:2711352 [sender.py:transition_state():614] send defer: 6
2025-10-02 20:45:51,032 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: defer
2025-10-02 20:45:51,032 INFO    HandlerThread:2711352 [handler.py:handle_request_defer():172] handle defer: 6
2025-10-02 20:45:51,032 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: defer
2025-10-02 20:45:51,032 INFO    SenderThread:2711352 [sender.py:send_request_defer():610] handle sender defer: 6
2025-10-02 20:45:51,033 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: status_report
2025-10-02 20:45:51,190 INFO    Thread-12 :2711352 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files/media/images/confusion_matrix_0_7b5103288bc2b0b03c67.png
2025-10-02 20:45:51,190 INFO    Thread-12 :2711352 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files/wandb-summary.json
2025-10-02 20:45:51,190 INFO    Thread-12 :2711352 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files/media
2025-10-02 20:45:51,190 INFO    Thread-12 :2711352 [dir_watcher.py:_on_file_created():271] file/dir created: /mnt/data/kai/VinDr_Code/Mini_VinDr_CXR_Dataset/dicom_comparison/wandb/run-20251002_204547-xfqrywyd/files/media/images
2025-10-02 20:45:51,356 INFO    SenderThread:2711352 [sender.py:transition_state():614] send defer: 7
2025-10-02 20:45:51,356 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: defer
2025-10-02 20:45:51,356 INFO    HandlerThread:2711352 [handler.py:handle_request_defer():172] handle defer: 7
2025-10-02 20:45:51,356 DEBUG   SenderThread:2711352 [sender.py:send_request():406] send_request: defer
2025-10-02 20:45:51,356 INFO    SenderThread:2711352 [sender.py:send_request_defer():610] handle sender defer: 7
2025-10-02 20:45:51,736 INFO    wandb-upload_0:2711352 [upload_job.py:push():131] Uploaded file /tmp/tmp1alr3rghwandb/4nc62e3z-media/images/confusion_matrix_0_7b5103288bc2b0b03c67.png
2025-10-02 20:45:52,006 DEBUG   HandlerThread:2711352 [handler.py:handle_request():146] handle_request: poll_exit
